datetime,sea_high,salt,wind_speed,wind_dir,temp,pressure,sea_speed,sea_dir_i,sea_dir_s,sea_temp,can_sail
2025-04-03 22:50,5.9,34,1.37,255.2,6.97,1020.7,8.5,256.5,ºÏ¼­,13.005,0
2025-04-03 23:00,3.9,34,1.11,261.9,6.98,1020.7,6.15,263,ºÏºÏ¼­,13.105,0
2025-04-03 23:10,4,34.01,1.16,254.8,6.94,1020.62,4.7,242.5,ºÏºÏ¼­,13.015,0
2025-04-03 23:20,3.1,34,1.17,252.3,6.51,1020.6,6.75,215,ºÏ¼­,12.985,0
2025-04-03 23:30,2.4,34.03,1.19,256.4,6.34,1020.5,6.25,222,ºÏºÏ¼­,12.99,0
2025-04-03 23:40,1.4,34,0.85,258.7,6.29,1020.5,3.95,252,ºÏºÏ¼­,13,0
2025-04-03 23:50,0.8,34.02,0.57,265.9,6.3,1020.54,7.15,269,ºÏ¼­,13.005,0
2025-04-04 0:00,1.2,34.06,0.62,272.2,6.21,1020.5,9.2,245.5,ºÏ,13.07,0
2025-04-04 0:10,-0.2,34.05,0.84,271,5.87,1020.6,9.4,246,ºÏ¼­,13.14,0
2025-04-04 0:20,-0.6,34.03,0.96,264.5,6.08,1020.55,7.75,226.5,ºÏ¼­,13.14,0
2025-04-04 0:30,-2.4,34.02,1.34,264.1,6.15,1020.5,9.9,239.5,ºÏ,13.115,0
2025-04-04 0:40,-1.5,34.02,1.24,257.9,6.1,1020.46,10.55,261.5,ºÏ,13.26,0
2025-04-04 0:50,-3.4,34.02,1.34,258,5.85,1020.42,11.05,263,¼­,13.395,0
2025-04-04 1:00,-2.9,34.08,1.3,259.1,6.14,1020.4,14.7,267,ºÏ¼­,13.43,0
2025-04-04 1:10,-3.2,34.03,1.08,262.2,6.41,1020.4,13.6,274,ºÏ¼­,13.46,0
2025-04-04 1:20,-3.6,34.05,1.18,257.6,6.49,1020.39,9.75,274.5,¼­,13.46,0
2025-04-04 1:30,-3.7,34.08,1.16,245.8,6.54,1020.3,6.35,283,ºÏºÏ¼­,13.48,0
2025-04-04 1:40,-3.1,34.04,1.49,247.7,6.89,1020.3,8.85,265,¼­ºÏ¼­,13.49,0
2025-04-04 1:50,-4.5,34.04,3.18,210.2,7.64,1020.27,4.75,245.5,¼­,13.51,0
2025-04-04 2:00,-3.5,34.08,3.47,201.7,7.67,1020.2,7,245,³²,13.51,0
2025-04-04 2:10,-4.5,34.09,2.82,200.6,7.85,1020.23,5.45,302.5,³²,13.545,0
2025-04-04 2:20,-4.7,34.06,3.07,221.7,7.65,1020.17,3.65,306.5,³²,13.575,0
2025-04-04 2:30,-4.5,34.07,0.92,230.5,7.09,1020.13,5.65,298.5,³²³²¼­,13.59,0
2025-04-04 2:40,-4.2,34.09,0.41,267.5,6.18,1020.1,7.15,296.5,³²,13.675,0
2025-04-04 2:50,-6.1,34.07,0.41,197.1,5.62,1020.02,7,292,³²,13.78,0
2025-04-04 3:00,-5.5,34.06,0.49,296.5,5.3,1019.97,7.5,300,³²,13.805,0
2025-04-04 3:10,-4,34.04,0.56,316.1,5.4,1020,5.1,254.5,³²³²¼­,13.815,0
2025-04-04 3:20,-3.1,34.07,0.66,258.4,5.03,1019.92,5.3,313,³²,13.815,0
2025-04-04 3:30,-4,34.01,0.83,279.2,5.23,1019.99,7.3,253,³²,13.825,0
2025-04-04 3:40,-3.3,34.03,1.22,239.4,4.66,1019.95,4.7,253,³²,13.815,0
2025-04-04 3:50,-2.7,34.04,0.89,272.4,5.44,1019.84,3.6,299.5,³²,13.8,0
2025-04-04 4:00,-2.2,34.04,1.44,271,5.24,1019.63,3.35,280.5,³²,13.775,0
2025-04-04 4:10,-1.7,34.06,0.9,295.8,5,1019.6,1.95,356,³²,13.76,0
2025-04-04 4:20,-1.5,34.04,0.72,294.9,4.42,1019.6,1.05,264,³²,13.735,0
2025-04-04 4:30,-2.2,34.06,0.76,331.2,4.66,1019.6,3.55,285,³²,13.71,0
2025-04-04 4:40,0.7,34.08,1.18,317.3,5,1019.54,7.85,287.5,³²³²µ¿,13.71,0
2025-04-04 4:50,1.2,34.09,0.89,297.2,4.77,1019.49,3.05,222.5,³²,13.69,0
2025-04-04 5:00,0.1,34.08,0.93,301.9,4.75,1019.49,2.55,182,³²³²µ¿,13.7,0
2025-04-04 5:10,1.7,34.08,0.8,277.2,4.51,1019.47,3.35,262.5,³²,13.72,0
2025-04-04 5:20,2.1,34.1,0.64,236.7,4.74,1019.39,5.65,265.5,³²,13.72,0
2025-04-04 5:30,3.1,34.06,1.09,328.7,5.1,1019.36,5.25,261,³²,13.72,0
2025-04-04 5:40,4.1,34.08,1.08,274.2,5.1,1019.31,4.1,242,³²,13.72,0
2025-04-04 5:50,5.2,34.04,1.56,273.6,5.23,1019.39,2.3,116.5,³²,13.7,0
2025-04-04 6:00,4.4,34.03,1.58,273.1,5.84,1019.42,6,242.5,³²,13.705,0
2025-04-04 6:10,5.8,34,1.42,260.6,5.97,1019.43,3.85,248,³²,13.69,0
2025-04-04 6:20,6.5,34,1.81,102.3,6.73,1019.48,3.5,221,³²,13.695,0
2025-04-04 6:30,7.2,34.03,1.47,30.5,7.32,1019.56,4.75,181,³²,13.725,0
2025-04-04 6:40,7.4,34.02,2.93,92,8,1019.61,6.25,222,³²,13.75,0
2025-04-04 6:50,8,34,2.47,250.4,8.33,1019.75,4.2,210,³²,13.745,0
2025-04-04 7:00,9.4,34.02,2.47,282.9,8.62,1019.9,3.55,219.5,³²,13.735,0
2025-04-04 7:10,9.7,34,2.98,213.2,8.91,1019.9,3.25,176,³²,13.75,0
2025-04-04 7:20,9.6,34.01,3,43.2,9.08,1019.9,9.25,162,³²,13.69,0
2025-04-04 7:30,11.1,34,2.9,46.9,9.4,1019.96,14.25,184.5,³²,13.625,0
2025-04-04 7:40,10.6,34,2.97,49.9,9.73,1020.08,12.6,193.5,³²,13.635,0
2025-04-04 7:50,10.7,34,4.02,20.2,9.83,1020.04,17.75,186.5,³²,13.65,0
2025-04-04 8:00,11.8,34,3.54,17.2,9.96,1020.1,13.7,182.5,³²,13.655,0
2025-04-04 8:10,11.1,34,2.9,24.7,10.19,1020.02,13.65,178,³²,13.65,0
2025-04-04 8:20,12,34,2.26,30.8,10.57,1020,10.6,187,³²³²¼­,13.64,0
2025-04-04 8:30,13.4,34,2.1,53.6,11.04,1020.02,12.25,182.5,³²³²¼­,13.63,0
2025-04-04 8:40,12.8,34,1.91,78.8,11.36,1020.12,10.25,185,³²,13.63,0
2025-04-04 8:50,13.5,14.98,2.02,61.9,11.23,1020.14,11.1,185,³²³²¼­,13.615,0
2025-04-04 9:00,13.5,19.64,0.79,79.4,11.69,1020.23,12.4,194,³²³²¼­,13.605,0
2025-04-04 9:10,13.7,34.1,1.5,80.8,11.76,1020.32,10.5,168.5,³²³²¼­,13.605,0
2025-04-04 9:20,14.2,34.1,1.61,72.5,11.58,1020.38,11.65,175.5,³²³²¼­,13.6,0
2025-04-04 9:30,14.9,34.1,1.13,60.4,11.67,1020.4,12.7,162,³²³²¼­,13.595,0
2025-04-04 9:40,14.2,34.1,1.64,94.2,11.59,1020.4,12.75,187,³²³²¼­,13.6,0
2025-04-04 9:50,13.7,34.1,1.64,75.8,11.7,1020.4,10.75,185.5,³²,13.605,0
2025-04-04 10:00,14,34.1,2.09,83.8,11.31,1020.4,13.75,200.5,³²,13.605,0
2025-04-04 10:10,14.7,34.11,2.82,69.3,11.39,1020.4,11.5,196,³²,13.61,0
2025-04-04 10:20,14.8,34.1,3.04,70.5,11.23,1020.4,14.45,192.5,³²,13.665,0
2025-04-04 10:30,14.8,34.1,2.83,78,10.92,1020.38,11.15,200.5,³²µ¿,13.68,0
2025-04-04 10:40,15.2,34.1,2.98,71.2,11.11,1020.4,10.65,207,³²µ¿,13.75,0
2025-04-04 10:50,14.9,34.1,2.98,73,11.13,1020.3,10.35,209.5,³²µ¿,13.775,0
2025-04-04 11:00,15.2,34.1,2.88,66.9,11.27,1020.15,10.7,212,³²,13.795,0
2025-04-04 11:10,15.4,34.1,3.37,72.8,11.35,1020,12.3,202.5,³²,13.805,0
2025-04-04 11:20,15,34.1,3.41,78.1,11.05,1019.9,7.4,194.5,³²µ¿,13.805,0
2025-04-04 11:30,15.5,34.1,3.41,76.4,10.96,1019.77,11.1,202.5,³²³²¼­,13.775,0
2025-04-04 11:40,16,34.1,3.37,73.2,11.15,1019.8,13.7,190.5,ºÏºÏ¼­,13.765,0
2025-04-04 11:50,15.5,34.1,3.49,77.6,11.01,1019.83,9.5,189.5,ºÏ,13.77,0
2025-04-04 12:00,14.8,34.1,3.4,75.6,11.06,1019.77,8.75,183.5,ºÏµ¿,13.795,0
2025-04-04 12:10,15.9,34.1,3.34,80.7,10.99,1019.66,9.9,196.5,³²,13.795,0
2025-04-04 12:20,16.5,34.1,3.07,84.6,10.89,1019.7,9.75,198,³²³²¼­,13.81,0
2025-04-04 12:30,16.4,34.1,2.94,85.8,10.76,1019.67,10.45,191,³²³²¼­,13.82,0
2025-04-04 12:40,15.6,34.11,2.66,81.8,10.73,1019.67,9.95,196,³²³²¼­,13.835,0
2025-04-04 12:50,16.1,34.1,2.73,96.2,10.81,1019.6,10.35,189,ºÏ¼­,13.83,0
2025-04-04 13:00,15,34.1,2.45,103.5,11.01,1019.44,8.25,196.5,ºÏµ¿,13.855,0
2025-04-04 13:10,16,34.1,1.91,118.3,11.26,1019.33,7.55,196,¼­ºÏ¼­,13.855,0
2025-04-04 13:20,15.2,34.1,2.12,100.8,11.19,1019.32,7.7,194.5,¼­,13.86,0
2025-04-04 13:30,16.1,34.1,2.35,99.6,11.07,1019.19,10.4,191.5,³²³²¼­,13.86,0
2025-04-04 13:40,15.6,34.1,1.93,109.3,11.12,1019.16,12.45,204,³²³²µ¿,13.865,0
2025-04-04 13:50,16.8,34.1,1.94,122.9,11.74,1018.85,13.65,196,³²³²µ¿,13.87,0
2025-04-04 14:00,16.7,34.11,2.17,136.7,11.66,1018.8,12.3,188,³²³²µ¿,13.88,0
2025-04-04 14:10,15.7,34.11,2.02,144.6,11.42,1018.66,12.3,183.5,µ¿,13.87,0
2025-04-04 14:20,17.7,34.11,2.1,136.1,11.93,1018.41,16.45,171.5,³²³²µ¿,13.87,0
2025-04-04 14:30,17.5,34.1,2.07,136.4,12.15,1018.19,15.35,172.5,³²³²¼­,13.89,0
2025-04-04 14:40,17.2,34.1,2.07,147.4,12.17,1018.04,11.5,185.5,³²,13.885,0
2025-04-04 14:50,17.5,34.1,2.68,157.6,12.08,1017.96,16.8,193,³²,13.885,0
2025-04-04 15:00,18.6,34.1,3.75,159.9,11.98,1017.91,17.65,174,³²,13.88,0
2025-04-04 15:10,18.5,34.1,3.57,158.2,12.23,1017.9,14.15,173.5,³²³²¼­,13.875,0
2025-04-04 15:20,18.3,34.1,3.78,152.5,12.1,1017.8,12.5,179,³²,13.885,0
2025-04-04 15:30,19,34.1,4.24,156.6,12.18,1017.8,13.85,182,³²,13.88,0
2025-04-04 15:40,18.8,34.1,4.36,154.5,12.11,1017.7,16.5,176,³²,13.885,0
2025-04-04 15:50,19.1,34.1,4.85,162.8,12.03,1017.66,22.05,182,³²,13.87,0
2025-04-04 16:00,20,34.1,5.18,164.5,11.73,1017.71,20.45,174,³²,13.865,0
2025-04-04 16:10,19.3,34.12,5.07,162.6,11.94,1017.62,14.65,161,³²,13.86,0
2025-04-04 16:20,21.5,34.1,5.06,160.6,11.89,1017.67,14.65,185.5,³²,13.86,0
2025-04-04 16:30,20.2,34.1,5.5,160.8,11.9,1017.74,15.8,177,³²,13.865,0
2025-04-04 16:40,21.3,34.11,5.27,156.5,11.98,1017.62,14,191.5,³²,13.87,0
2025-04-04 16:50,21.3,34.1,5.54,159.8,11.93,1017.58,16.65,193,³²,13.86,0
2025-04-04 17:00,21.4,34.1,5.57,161.2,11.88,1017.52,12.85,181,³²,13.86,0
2025-04-04 17:10,22.1,34.1,6.25,159.3,11.87,1017.47,13.55,180.5,³²,13.855,0
2025-04-04 17:20,21.5,34.1,6.88,165.2,11.76,1017.45,19.65,172.5,³²,13.855,0
2025-04-04 17:30,21.2,34.1,7.3,168.5,11.7,1017.43,18.6,184,³²,13.86,0
2025-04-04 17:40,24,34.1,7.23,174.4,11.68,1017.46,16.2,182,³²,13.855,0
2025-04-04 17:50,23.1,34.1,7.29,172,11.6,1017.44,15.8,177.5,³²,13.85,0
2025-04-04 18:00,24.7,34.1,7.16,173.3,11.6,1017.38,15.6,174,³²,13.855,0
2025-04-04 18:10,23.5,34.1,7.04,176,11.6,1017.48,19.9,174,³²,13.845,0
2025-04-04 18:20,23.9,34.1,7.24,178.2,11.54,1017.64,19.65,163,³²,13.855,0
2025-04-04 18:30,23.3,34.1,7.09,172.2,11.6,1017.75,18.5,164,³²,13.835,0
2025-04-04 18:40,22.8,34.1,7,169.1,11.6,1017.79,17.15,178,³²,13.85,0
2025-04-04 18:50,23.9,34.1,6.16,168.3,11.61,1017.68,13.45,175,³²,13.84,0
2025-04-04 19:00,22.9,34.1,6.1,172,11.6,1017.8,13.7,156,³²,13.825,0
2025-04-04 19:10,24.6,34.1,6.46,176.1,11.6,1017.8,15.8,178.5,³²,13.83,0
2025-04-04 19:20,22.4,34.1,5.59,179.1,11.56,1017.81,13,174.5,³²,13.815,0
2025-04-04 19:30,22.9,34.1,5.86,177.5,11.6,1017.9,15.65,167.5,³²,13.79,0
2025-04-04 19:40,24,34.1,6.37,174.4,11.61,1017.85,18.15,159.5,³²,13.765,0
2025-04-04 19:50,22.4,34.1,4.46,177.5,11.63,1017.9,17.7,155,³²,13.73,0
2025-04-04 20:00,22.6,34.1,2.97,185.3,11.5,1017.82,18.95,163.5,³²,13.69,0
2025-04-04 20:10,22.9,34.1,1.57,188.8,11.31,1017.8,18.3,151.5,³²,13.66,0
2025-04-04 20:20,24.6,34.1,1.54,203.5,11.09,1017.74,16.2,155,³²,13.645,0
2025-04-04 20:30,21.5,34.1,1.13,177.7,11,1017.62,23.9,149,³²,13.645,0
2025-04-04 20:40,20,34.11,0.61,182.8,10.89,1017.63,19.9,153.5,³²,13.645,0
2025-04-04 20:50,21.4,34.1,0.85,198.1,10.86,1017.75,19,161.5,³²,13.63,0
2025-04-04 21:00,20.7,34.12,0.47,166,10.66,1017.78,24.45,164,³²,13.645,0
2025-04-04 21:10,21.7,34.11,0.27,130.9,10.42,1017.56,19.45,167.5,³²,13.675,0
2025-04-04 21:20,21.4,34.1,0.99,198,10.5,1017.53,20.8,155,³²,13.665,0
2025-04-04 21:30,18.4,34.1,0.77,219.9,10.56,1017.68,16,167,³²³²¼­,13.68,0
2025-04-04 21:40,17.5,34.1,0.59,227.3,10.26,1017.77,20.45,161,³²³²¼­,13.675,0
2025-04-04 21:50,19.1,34.1,0.24,256.5,10.12,1017.8,15.2,169,³²,13.685,0
2025-04-04 22:00,15.7,34.1,0.35,176,10.13,1017.8,12.65,165,³²,13.69,0
2025-04-04 22:10,15.3,34.11,0.6,263.6,10.17,1017.67,11,176,³²,13.68,0
2025-04-04 22:20,17.7,34.1,0.28,265.4,9.97,1017.45,9.25,161.5,³²³²¼­,13.68,0
2025-04-04 22:30,14.7,34.1,0.13,129.2,9.94,1017.29,12.85,169.5,³²,13.68,0
2025-04-04 22:40,16.6,34.1,0.05,93.4,9.66,1017.2,14.45,180.5,³²³²¼­,13.69,0
2025-04-04 22:50,13.7,34.1,0.62,285.4,9.19,1017.18,21.9,181.5,³²,13.71,0
2025-04-04 23:00,15.3,34.1,0.78,263.4,9.16,1017.01,19.95,171,³²³²µ¿,13.725,0
2025-04-04 23:10,13.6,34.1,0.44,289.1,8.73,1016.92,16.15,174,¼­³²¼­,13.72,0
2025-04-04 23:20,11.7,34.1,0.11,101.4,8.49,1016.74,15.15,188,ºÏ,13.72,0
2025-04-04 23:30,12,34.1,1.24,265.4,8.01,1016.7,9.8,182.5,¼­,13.74,0
2025-04-04 23:40,8.9,34.1,1.1,276.4,7.65,1016.79,8.75,159,ºÏºÏµ¿,13.755,0
2025-04-04 23:50,9.7,34.1,0.58,282.7,7.77,1016.76,7.65,176.5,ºÏºÏ¼­,13.77,0
2025-04-05 0:00,11.4,34.11,0.15,176.5,8.04,1016.64,12.3,180,ºÏºÏµ¿,13.77,0
2025-04-05 0:10,8.4,34.1,0.37,272.5,7.78,1016.55,9.9,179.5,ºÏ,13.775,0
2025-04-05 0:20,9.5,34.1,0.76,271.7,7.42,1016.5,11.75,195.5,ºÏ,13.78,0
2025-04-05 0:30,10.4,34.1,1.48,264.6,7.25,1016.59,18.1,185.5,ºÏ¼­,13.78,0
2025-04-05 0:40,7.3,34.1,0.36,182.2,7.41,1016.66,14.55,187,ºÏ¼­,13.78,0
2025-04-05 0:50,5.5,34.1,0.91,304.1,7.71,1016.51,16.4,183.5,ºÏºÏ¼­,13.775,0
2025-04-05 1:00,6.1,34.1,1.44,269.2,7.21,1016.58,15.9,184,ºÏ¼­,13.765,0
2025-04-05 1:10,6.6,34.1,1.61,269,7.58,1016.46,16.25,186.5,ºÏºÏ¼­,13.755,0
2025-04-05 1:20,4.8,34.1,1.41,273.6,7.61,1016.37,14.2,183.5,ºÏºÏ¼­,13.74,0
2025-04-05 1:30,4.9,34.1,0.52,262.7,7.94,1016.3,11.75,189.5,ºÏºÏµ¿,13.68,0
2025-04-05 1:40,3.7,34.1,0.36,252.1,7.57,1016.38,4.75,180.5,ºÏ,13.66,0
2025-04-05 1:50,2.7,34.1,0.79,309.1,7.66,1016.38,15.7,180.5,¼­ºÏ¼­,13.665,0
2025-04-05 2:00,2.7,34.1,0.34,261.4,7.68,1016.35,20.8,175,ºÏ¼­,13.665,0
2025-04-05 2:10,2.2,34.1,0.56,187.6,8.05,1016.23,15.8,179,ºÏ,13.625,0
2025-04-05 2:20,1.6,34.1,0.87,123.3,8.46,1016.04,11.65,145,ºÏ¼­,13.54,0
2025-04-05 2:30,2.4,34.11,0.69,99.1,8.49,1015.87,12.35,140,ºÏ¼­,13.55,0
2025-04-05 2:40,0.3,34.11,1.14,144.4,8.44,1015.77,9.7,144.5,ºÏºÏ¼­,13.525,0
2025-04-05 2:50,1.7,34.1,0.34,221.5,8.16,1015.7,9.7,146,ºÏºÏ¼­,13.525,0
2025-04-05 3:00,1.8,34.11,1.13,298.5,7.94,1015.57,9.75,148,ºÏºÏ¼­,13.525,0
2025-04-05 3:10,0.8,34.1,0.93,276,7.84,1015.58,4.3,124.5,ºÏ,13.515,0
