datetime,sea_high,salt,wind_speed,wind_dir,temp,pressure,sea_speed,sea_dir_i,sea_temp,can_sail
2024-06-24 23:40,26.3,33.43,2.41,146.1,25.3,1003.72,11.8,175.0,18.615,0
2024-06-24 23:50,24.7,33.44,2.34,216.3,25.7,1003.93,10.3,153.5,18.83,0
2024-06-25 0:00,25.7,33.42,1.83,237.5,25.55,1004.0,13.1,153.5,18.74,0
2024-06-25 0:10,25.6,33.4,1.33,190.9,25.42,1004.0,11.4,171.5,18.355,0
2024-06-25 0:20,26.9,33.4,2.16,226.4,25.12,1004.03,14.8,160.5,18.27,0
2024-06-25 0:30,26.8,33.4,1.66,271.8,25.08,1004.14,13.55,172.5,18.25,0
2024-06-25 0:40,23.7,33.4,2.06,246.7,24.9,1004.17,13.0,160.5,18.29,0
2024-06-25 0:50,26.7,33.4,3.28,246.4,24.84,1004.07,12.35,156.0,18.21,0
2024-06-25 1:00,24.2,33.41,3.16,260.5,24.81,1004.28,14.45,152.0,18.19,0
2024-06-25 1:10,24.3,33.4,3.03,251.2,24.64,1004.3,13.75,152.5,18.025,0
2024-06-25 1:20,26.5,33.48,3.31,248.7,24.47,1004.21,17.3,147.0,17.98,0
2024-06-25 1:30,27.1,33.49,3.95,236.5,24.16,1004.23,19.6,152.0,17.945,0
2024-06-25 1:40,27.0,33.48,4.85,243.5,24.17,1004.22,17.2,153.0,17.875,0
2024-06-25 1:50,27.9,33.48,3.68,241.3,24.02,1004.25,19.35,157.5,17.83,0
2024-06-25 2:00,25.2,33.44,3.44,244.3,23.95,1004.29,19.05,155.5,17.865,0
2024-06-25 2:10,24.2,33.48,2.94,280.7,23.81,1004.44,18.05,148.5,17.875,0
2024-06-25 2:20,28.7,33.47,1.95,272.1,23.69,1004.53,19.8,143.5,17.89,0
2024-06-25 2:30,30.5,33.45,2.48,272.4,23.61,1004.47,19.4,149.5,17.89,0
2024-06-25 2:40,29.4,33.47,2.05,208.9,23.41,1004.61,20.25,145.0,17.86,0
2024-06-25 2:50,29.3,33.49,1.63,81.8,22.96,1004.75,17.9,149.0,17.875,0
2024-06-25 3:00,28.1,33.49,0.79,149.3,22.43,1004.6,21.1,142.5,17.945,0
2024-06-25 3:10,30.2,33.5,2.57,202.7,22.83,1004.6,20.45,149.5,17.905,0
2024-06-25 3:20,33.0,33.5,4.06,201.1,23.1,1004.6,18.85,148.0,17.92,0
2024-06-25 3:30,34.1,33.5,3.59,212.6,22.86,1004.7,17.1,156.5,17.825,0
2024-06-25 3:40,31.4,33.5,4.23,223.4,22.62,1004.83,17.15,152.5,17.77,0
2024-06-25 3:50,33.8,33.5,2.97,146.4,22.11,1005.08,16.0,153.5,17.715,0
2024-06-25 4:00,30.9,33.5,1.31,317.8,21.61,1005.2,21.5,149.5,17.595,0
2024-06-25 4:10,34.8,33.49,1.06,222.2,21.57,1005.3,20.1,154.5,17.53,0
2024-06-25 4:20,32.1,33.5,0.63,281.8,20.92,1005.33,19.0,151.0,17.405,0
2024-06-25 4:30,35.2,33.46,0.85,263.3,20.92,1005.48,21.5,154.0,17.44,0
2024-06-25 4:40,37.5,33.48,0.38,273.4,20.51,1005.68,21.0,168.0,17.625,0
2024-06-25 4:50,35.0,33.46,0.73,91.9,20.34,1005.72,15.85,175.5,17.775,0
2024-06-25 5:00,34.6,33.46,1.21,296.5,20.0,1005.98,15.5,173.5,17.68,0
2024-06-25 5:10,36.7,33.48,2.1,214.3,20.67,1006.2,17.7,179.5,17.705,0
2024-06-25 5:20,37.8,33.46,1.58,225.4,21.25,1006.2,14.05,183.0,17.815,0
2024-06-25 5:30,34.5,33.46,1.08,275.0,20.34,1006.32,16.3,162.0,17.87,0
2024-06-25 5:40,36.9,33.49,1.22,226.5,20.91,1006.4,17.25,157.5,17.875,0
2024-06-25 5:50,34.5,33.5,0.98,288.0,20.54,1006.63,19.5,152.5,17.815,0
2024-06-25 6:00,37.0,33.49,0.91,297.7,20.38,1006.78,19.6,164.0,17.885,0
2024-06-25 6:10,38.4,33.48,1.18,265.1,20.46,1006.8,20.5,164.0,17.84,0
2024-06-25 6:20,35.0,33.48,1.96,258.6,20.44,1006.8,21.0,175.0,17.83,0
2024-06-25 6:30,40.4,33.46,3.79,225.3,20.92,1006.8,23.85,156.5,17.715,0
2024-06-25 6:40,37.6,33.42,3.08,222.8,21.4,1006.85,17.65,175.0,17.635,0
2024-06-25 6:50,37.6,33.44,2.8,217.4,21.31,1006.9,19.95,166.0,17.53,0
2024-06-25 7:00,37.9,33.41,1.75,217.0,22.02,1006.97,21.45,161.5,17.5,0
2024-06-25 7:10,39.7,33.4,3.1,267.2,22.7,1006.91,23.8,166.5,17.39,0
2024-06-25 7:20,41.6,33.4,3.24,259.2,22.87,1007.02,24.2,183.0,17.39,0
2024-06-25 7:30,40.5,33.4,3.11,275.4,22.92,1007.2,25.1,176.0,17.47,0
2024-06-25 7:40,39.8,33.4,1.71,273.7,23.23,1007.4,26.65,182.5,17.44,0
2024-06-25 7:50,38.6,33.4,3.32,271.1,23.2,1007.4,29.15,186.5,17.365,0
2024-06-25 8:00,40.4,33.4,1.5,262.8,23.4,1007.51,31.15,186.0,17.3,0
2024-06-25 8:10,39.2,33.4,1.81,236.1,23.45,1007.5,33.55,191.0,17.455,0
2024-06-25 8:20,41.3,33.4,4.12,257.9,23.44,1007.36,39.6,199.0,18.135,0
2024-06-25 8:30,42.5,33.41,4.85,249.0,23.37,1007.38,38.6,203.5,18.29,0
2024-06-25 8:40,39.9,33.4,5.34,246.3,23.39,1007.25,40.1,205.5,18.32,0
2024-06-25 8:50,41.2,33.4,4.87,254.1,23.62,1007.29,38.75,202.0,18.31,0
2024-06-25 9:00,40.7,33.4,4.55,261.4,23.65,1007.39,36.15,198.0,18.32,0
2024-06-25 9:10,40.2,33.4,2.96,256.4,23.95,1007.54,33.25,199.0,18.295,0
2024-06-25 9:20,42.0,33.4,3.66,260.2,24.21,1007.52,35.4,198.0,18.265,0
2024-06-25 9:30,41.5,33.4,3.73,270.0,24.3,1007.44,35.0,194.5,18.3,0
2024-06-25 9:40,39.7,33.42,3.84,268.2,24.46,1007.39,35.2,190.5,18.34,0
2024-06-25 9:50,41.8,33.4,3.96,264.6,24.73,1007.4,35.45,191.0,18.39,0
2024-06-25 10:00,41.1,33.44,3.78,270.5,24.98,1007.47,34.85,191.5,18.4,0
2024-06-25 10:10,39.7,33.48,5.15,261.5,25.21,1007.44,35.25,188.5,18.38,0
2024-06-25 10:20,42.2,33.5,3.59,263.2,25.32,1007.66,35.05,188.5,18.37,0
2024-06-25 10:30,42.3,33.5,3.74,227.8,24.99,1007.67,33.85,192.5,18.375,0
2024-06-25 10:40,39.0,33.5,3.42,220.7,25.24,1007.66,34.55,192.0,18.365,0
2024-06-25 10:50,42.0,33.5,3.33,225.9,25.47,1007.58,34.1,187.0,18.345,0
2024-06-25 11:00,42.6,33.5,3.19,235.3,25.99,1007.49,36.5,187.0,18.36,0
2024-06-25 11:10,41.7,33.5,4.11,269.5,26.7,1007.42,38.4,186.0,18.42,0
2024-06-25 11:20,41.1,33.5,3.99,263.2,27.24,1007.4,34.85,190.5,18.51,0
2024-06-25 11:30,41.2,33.5,4.73,256.7,27.34,1007.4,35.75,191.0,18.74,0
2024-06-25 11:40,40.3,33.5,5.12,254.3,27.33,1007.28,35.2,188.5,18.88,0
2024-06-25 11:50,41.3,33.5,3.86,258.4,27.24,1007.37,33.15,187.0,18.97,0
2024-06-25 12:00,42.4,33.5,2.79,238.2,27.14,1007.26,34.6,184.0,19.07,0
2024-06-25 12:10,42.3,33.5,3.67,244.3,26.95,1007.21,32.15,183.0,19.255,0
2024-06-25 12:20,41.3,33.5,4.65,240.2,27.14,1007.19,32.75,182.0,19.31,0
2024-06-25 12:30,41.9,33.5,4.61,244.8,27.01,1007.2,34.6,177.5,19.385,0
2024-06-25 12:40,41.1,33.5,4.44,262.3,27.47,1007.33,33.45,177.0,19.335,0
2024-06-25 12:50,40.0,33.5,3.94,257.9,27.37,1007.35,35.8,173.0,19.255,0
2024-06-25 13:00,43.3,33.5,5.5,253.2,27.46,1007.28,36.15,165.0,19.195,0
2024-06-25 13:10,43.3,33.5,4.93,258.8,27.3,1007.38,32.3,152.0,19.2,0
2024-06-25 13:20,41.6,33.5,3.53,258.1,27.36,1007.39,30.3,153.0,19.245,0
2024-06-25 13:30,42.3,33.5,4.65,252.4,27.66,1007.29,33.2,154.5,19.32,0
2024-06-25 13:40,42.6,33.5,4.96,265.8,27.82,1007.37,36.1,156.5,19.6,0
2024-06-25 13:50,42.4,33.5,4.4,254.3,27.92,1007.46,34.0,158.5,19.715,0
2024-06-25 14:00,43.3,33.5,5.04,252.1,27.8,1007.61,33.35,156.5,19.65,0
2024-06-25 14:10,44.7,33.5,4.72,248.1,27.93,1007.64,33.5,157.5,19.645,0
2024-06-25 14:20,42.9,33.5,4.92,256.5,27.93,1007.61,32.3,157.0,19.17,0
2024-06-25 14:30,41.7,33.5,4.09,281.9,28.13,1007.55,35.75,156.0,19.21,0
2024-06-25 14:40,44.1,33.5,2.55,291.6,28.19,1007.58,36.55,158.5,18.87,0
2024-06-25 14:50,45.4,33.48,2.71,277.9,28.11,1007.56,37.7,158.0,19.0,0
2024-06-25 15:00,45.9,33.5,3.37,265.8,27.98,1007.65,38.05,161.5,19.47,0
2024-06-25 15:10,44.9,33.5,4.19,267.1,27.72,1007.73,39.95,163.5,19.985,0
2024-06-25 15:20,45.0,33.5,3.46,270.9,27.69,1007.85,36.35,166.5,20.03,0
2024-06-25 15:30,44.7,33.5,5.04,258.2,27.39,1007.99,34.45,165.5,20.055,0
2024-06-25 15:40,45.5,33.5,3.83,254.3,27.09,1008.16,34.95,160.5,20.115,0
2024-06-25 15:50,45.3,33.5,2.82,251.5,27.14,1008.16,34.35,160.5,20.18,0
2024-06-25 16:00,47.0,33.5,4.27,239.6,26.76,1008.12,34.3,159.5,20.21,0
2024-06-25 16:10,43.9,33.5,4.38,245.7,26.77,1008.18,33.8,164.0,20.245,0
2024-06-25 16:20,46.0,33.5,3.12,228.9,26.74,1008.19,34.05,171.0,20.31,0
2024-06-25 16:30,44.3,33.49,3.01,234.9,26.47,1008.26,36.3,179.5,20.355,0
2024-06-25 16:40,44.3,33.5,2.05,210.2,26.42,1008.41,35.2,183.0,20.38,0
2024-06-25 16:50,44.7,33.5,1.87,188.4,26.43,1008.6,39.25,183.5,20.42,0
2024-06-25 17:00,42.9,33.5,2.5,198.3,26.07,1008.6,36.25,184.0,20.43,0
2024-06-25 17:10,45.1,33.45,2.88,202.8,25.68,1008.6,34.95,180.5,20.425,0
2024-06-25 17:20,42.9,33.48,2.92,186.5,25.53,1008.68,33.1,177.5,20.435,0
2024-06-25 17:30,44.4,33.44,2.67,202.6,25.25,1008.75,31.9,174.0,20.475,0
2024-06-25 17:40,41.7,33.5,2.27,225.5,25.17,1008.88,30.65,174.5,20.54,0
2024-06-25 17:50,41.8,33.47,2.85,200.2,24.85,1008.99,28.8,182.0,20.545,0
2024-06-25 18:00,44.4,33.44,1.79,212.6,24.99,1009.03,28.05,179.0,20.565,0
2024-06-25 18:10,42.2,33.46,1.56,212.8,25.2,1009.14,28.1,185.0,20.555,0
2024-06-25 18:20,41.3,33.45,1.74,223.2,25.55,1009.2,27.35,185.5,20.335,0
2024-06-25 18:30,40.9,33.41,3.18,254.3,26.3,1009.31,26.85,185.5,20.31,0
2024-06-25 18:40,38.5,33.47,3.02,263.5,27.36,1009.59,26.9,179.5,20.3,0
2024-06-25 18:50,38.1,33.44,2.0,271.2,27.35,1009.85,25.45,187.5,20.25,0
2024-06-25 19:00,39.2,33.4,2.57,245.5,27.09,1010.01,26.05,189.5,20.205,0
2024-06-25 19:10,38.0,33.41,2.37,266.4,26.96,1010.18,29.7,187.0,20.25,0
2024-06-25 19:20,35.2,33.43,1.04,312.4,26.46,1010.28,28.25,192.0,20.385,0
2024-06-25 19:30,37.0,33.44,1.75,351.2,24.64,1010.31,25.3,197.0,20.35,0
2024-06-25 19:40,35.6,33.43,1.16,343.7,23.91,1010.4,24.35,198.5,20.27,0
2024-06-25 19:50,34.7,33.4,0.46,301.6,24.05,1010.4,23.75,197.5,20.275,0
2024-06-25 20:00,35.3,33.4,1.56,330.3,24.47,1010.47,22.6,203.0,20.215,0
2024-06-25 20:10,33.4,33.4,1.94,319.0,24.55,1010.79,25.45,213.5,20.15,0
2024-06-25 20:20,31.8,33.4,1.57,297.4,24.52,1011.0,31.2,211.5,20.11,0
2024-06-25 20:30,29.9,33.4,1.3,290.0,24.23,1011.0,34.8,210.0,20.04,0
2024-06-25 20:40,29.8,33.4,1.7,280.2,23.99,1011.01,36.15,213.5,20.065,0
2024-06-25 20:50,29.3,33.4,1.67,281.6,23.66,1011.04,39.8,214.5,20.085,0
2024-06-25 21:00,29.8,33.4,1.7,284.8,23.98,1011.03,38.3,218.0,20.055,0
2024-06-25 21:10,30.9,33.4,2.09,305.5,24.47,1011.08,39.6,221.5,20.02,0
2024-06-25 21:20,26.6,33.4,1.65,295.2,24.0,1011.28,43.3,223.0,19.985,0
2024-06-25 21:30,26.0,33.4,1.65,291.7,23.98,1011.4,41.1,222.5,19.635,0
2024-06-25 21:40,26.2,33.4,1.24,310.5,23.74,1011.46,37.75,221.0,19.52,0
2024-06-25 21:50,25.5,33.4,1.24,324.7,23.39,1011.5,36.6,221.0,19.47,0
2024-06-25 22:00,23.9,33.4,1.88,346.2,22.92,1011.5,30.5,210.5,19.2,0
2024-06-25 22:10,24.4,33.4,1.3,304.4,22.82,1011.5,29.65,211.5,19.19,0
2024-06-25 22:20,25.0,33.4,1.22,154.8,22.32,1011.5,30.75,209.5,19.17,0
2024-06-25 22:30,22.3,33.4,1.73,44.4,22.04,1011.53,31.25,210.5,19.27,0
2024-06-25 22:40,20.9,33.4,1.01,140.1,22.01,1011.55,28.1,212.5,19.36,0
2024-06-25 22:50,21.6,33.4,1.73,54.2,21.61,1011.57,31.45,215.0,19.535,0
2024-06-25 23:00,18.6,33.4,2.06,116.1,21.79,1011.66,32.6,212.0,19.505,0
2024-06-25 23:10,22.8,33.4,2.17,79.2,21.6,1011.52,33.7,214.0,19.48,0
2024-06-25 23:20,21.5,33.4,2.42,108.7,21.73,1011.56,35.3,118.5,19.64,0
2024-06-25 23:30,18.4,33.4,2.26,76.6,21.82,1011.52,36.65,116.5,19.555,0
2024-06-25 23:40,16.1,33.4,2.41,283.8,21.6,1011.58,38.4,209.0,19.72,0
2024-06-25 23:50,19.2,33.4,1.67,313.8,21.45,1011.65,39.7,211.0,19.805,0
2024-06-26 0:00,17.0,33.4,1.9,318.1,20.92,1011.8,40.95,211.5,20.07,0
2024-06-26 0:10,16.0,33.4,1.78,111.0,21.34,1011.91,41.1,210.5,20.23,0
2024-06-26 0:20,17.9,33.4,1.81,45.6,21.67,1012.08,39.3,211.0,20.31,0
2024-06-26 0:30,18.9,33.4,1.99,40.7,21.58,1012.08,39.0,213.5,20.17,0
2024-06-26 0:40,16.8,33.4,2.53,146.5,21.54,1012.09,38.0,211.0,20.095,0
2024-06-26 0:50,17.8,33.4,2.57,112.3,20.98,1012.0,35.9,208.5,20.005,0
2024-06-26 1:00,16.9,33.4,0.86,241.6,20.93,1012.09,37.1,214.0,19.87,0
2024-06-26 1:10,14.8,33.37,1.41,331.4,20.56,1012.1,35.3,211.5,19.815,0
2024-06-26 1:20,15.9,33.38,1.79,239.5,20.25,1012.16,31.1,214.0,20.02,0
2024-06-26 1:30,15.5,33.31,1.41,267.8,19.94,1012.33,30.2,214.0,19.685,0
2024-06-26 1:40,13.7,33.3,0.73,289.7,19.83,1012.26,28.0,209.0,19.61,0
2024-06-26 1:50,19.3,33.3,0.33,286.4,19.63,1012.3,29.1,207.5,19.51,0
2024-06-26 2:00,15.8,33.3,0.76,288.7,19.98,1012.32,28.9,206.0,19.41,0
2024-06-26 2:10,14.4,33.33,0.54,269.4,20.08,1012.41,27.8,209.0,19.285,0
2024-06-26 2:20,17.6,33.36,0.84,261.0,20.12,1012.42,26.15,201.5,19.06,0
2024-06-26 2:30,18.5,33.35,0.85,273.6,20.3,1012.44,25.8,205.0,18.785,0
2024-06-26 2:40,18.1,33.35,1.09,297.1,20.09,1012.57,27.3,201.0,18.975,0
2024-06-26 2:50,17.4,33.39,0.63,271.0,20.44,1012.6,28.4,202.0,19.06,0
2024-06-26 3:00,18.8,33.4,1.14,335.1,20.2,1012.64,28.5,199.5,19.195,0
2024-06-26 3:10,18.8,33.4,1.11,317.1,20.39,1012.7,27.75,202.0,19.405,0
2024-06-26 3:20,20.6,33.39,1.98,305.7,22.06,1012.72,29.35,198.0,19.195,0
2024-06-26 3:30,21.6,33.37,1.61,303.6,22.25,1012.76,28.15,199.5,19.295,0
2024-06-26 3:40,18.6,33.39,1.48,310.5,21.89,1012.84,30.2,206.0,19.175,0
2024-06-26 3:50,20.6,33.4,1.92,326.4,22.1,1012.84,29.7,203.0,19.44,0
2024-06-26 4:00,21.9,33.39,2.05,322.8,22.18,1012.91,27.4,195.0,19.405,0
2024-06-26 4:10,22.6,33.4,1.67,310.7,22.25,1013.0,28.85,194.0,19.4,0
2024-06-26 4:20,21.4,33.4,1.27,315.4,22.15,1013.0,27.4,197.5,19.475,0
2024-06-26 4:30,23.4,33.39,1.74,326.2,21.58,1013.11,31.4,196.0,19.585,0
2024-06-26 4:40,21.9,33.38,2.25,316.9,22.19,1013.18,31.65,189.0,19.375,0
2024-06-26 4:50,22.8,33.36,1.44,309.0,22.04,1013.3,30.7,190.0,19.38,0
2024-06-26 5:00,24.4,33.39,1.17,330.5,21.69,1013.35,32.3,193.5,19.4,0
2024-06-26 5:10,25.1,33.39,0.55,299.7,21.46,1013.62,35.05,196.0,19.435,0
2024-06-26 5:20,25.8,33.36,0.42,271.9,21.3,1013.73,32.45,192.5,19.555,0
2024-06-26 5:30,25.5,33.37,0.13,183.5,21.35,1013.89,30.15,189.0,19.65,0
2024-06-26 5:40,27.0,33.33,1.19,308.3,21.66,1013.9,24.95,196.5,19.76,0
2024-06-26 5:50,26.4,33.36,0.63,285.3,21.7,1013.9,27.5,193.5,19.63,0
2024-06-26 6:00,25.1,33.38,0.73,283.3,21.74,1013.9,31.45,193.5,19.63,0
2024-06-26 6:10,25.6,33.35,0.55,119.2,21.43,1014.06,31.05,190.5,19.64,0
2024-06-26 6:20,27.3,33.4,1.6,331.4,21.69,1014.18,31.3,191.0,19.555,0
2024-06-26 6:30,28.7,33.4,2.08,322.3,22.65,1014.26,27.35,198.5,19.47,0
2024-06-26 6:40,27.7,33.4,0.84,253.3,22.67,1014.47,30.1,201.5,19.85,0
2024-06-26 6:50,28.3,33.4,1.33,156.7,21.45,1014.5,31.5,203.0,19.695,0
2024-06-26 7:00,26.5,33.4,1.54,163.3,21.34,1014.53,32.4,192.5,19.41,0
2024-06-26 7:10,28.0,33.4,0.35,257.3,21.52,1014.63,30.95,192.0,19.29,0
2024-06-26 7:20,28.7,33.4,1.61,197.2,21.33,1014.85,33.5,197.5,19.64,0
2024-06-26 7:30,29.8,33.4,0.88,177.9,20.85,1014.82,35.2,195.0,19.82,0
2024-06-26 7:40,30.0,33.4,0.28,144.3,21.33,1014.81,36.35,196.5,19.835,0
2024-06-26 7:50,29.5,33.4,0.69,178.9,21.06,1014.86,37.2,196.5,19.84,0
2024-06-26 8:00,28.5,33.4,0.87,181.9,21.18,1014.98,34.7,193.5,19.93,0
2024-06-26 8:10,29.2,33.4,1.1,227.7,20.81,1015.06,35.2,198.0,19.945,0
2024-06-26 8:20,30.2,33.4,0.29,189.5,21.05,1015.1,35.75,201.0,20.06,0
2024-06-26 8:30,29.2,33.4,0.51,204.4,21.59,1015.08,36.85,204.0,20.06,0
2024-06-26 8:40,28.0,33.4,0.38,192.3,21.94,1014.93,35.4,206.5,20.01,0
2024-06-26 8:50,30.6,33.4,0.73,165.5,22.47,1014.94,32.3,204.0,19.895,0
2024-06-26 9:00,28.2,33.4,0.71,141.8,22.79,1014.89,35.5,207.0,20.03,0
2024-06-26 9:10,30.2,33.4,0.74,108.4,23.3,1014.82,20.1,101.0,20.275,0
2024-06-26 9:20,27.6,33.4,1.33,109.2,22.58,1014.96,20.1,101.0,20.275,0
2024-06-26 9:30,30.4,33.4,1.74,96.1,22.02,1015.04,20.1,101.0,20.275,0
2024-06-26 9:40,30.4,33.4,1.11,113.3,22.52,1015.1,20.1,101.0,20.275,0
2024-06-26 9:50,27.9,33.4,1.92,104.7,22.99,1015.1,20.1,101.0,20.275,0
2024-06-26 10:00,29.0,33.4,1.92,89.4,23.16,1015.1,20.1,101.0,20.275,0
2024-06-26 10:10,28.9,33.4,1.47,127.3,24.17,1015.1,20.1,101.0,20.275,0
2024-06-26 10:20,29.7,33.4,1.72,157.6,23.07,1015.08,20.1,101.0,20.275,0
2024-06-26 10:30,30.5,33.4,2.26,97.8,24.13,1015.1,20.1,101.0,20.275,0
2024-06-26 10:40,29.0,33.4,2.89,80.4,24.33,1015.1,20.1,101.0,20.275,0
2024-06-26 10:50,29.0,33.4,3.42,70.2,25.09,1015.08,20.1,101.0,20.275,0
2024-06-26 11:00,27.6,33.4,3.04,72.2,25.29,1015.1,20.1,101.0,20.275,0
2024-06-26 11:10,29.3,33.4,2.64,94.1,24.3,1015.17,20.1,101.0,20.275,0
2024-06-26 11:20,30.3,33.4,2.68,91.6,23.64,1015.19,20.1,101.0,20.275,0
2024-06-26 11:30,30.4,33.4,2.82,78.3,23.77,1015.13,20.1,101.0,20.275,0
2024-06-26 11:40,29.8,33.4,2.57,73.3,24.32,1015.23,20.1,101.0,20.275,0
2024-06-26 11:50,28.9,33.4,2.41,87.3,24.29,1015.41,20.1,101.0,20.275,0
2024-06-26 12:00,25.6,33.4,2.6,73.9,24.36,1015.22,20.1,101.0,20.275,0
2024-06-26 12:10,27.8,33.4,3.03,79.0,24.66,1015.11,20.1,101.0,20.275,0
2024-06-26 12:20,28.5,33.4,2.5,84.1,24.2,1015.31,20.1,101.0,20.275,0
2024-06-26 12:30,30.6,33.4,2.36,90.5,24.2,1015.47,20.1,101.0,20.275,0
2024-06-26 12:40,28.6,33.4,1.81,91.3,24.04,1015.47,20.1,101.0,20.275,0
2024-06-26 12:50,28.5,33.4,1.52,82.7,24.2,1015.13,20.1,101.0,20.275,0
2024-06-26 13:00,27.2,33.4,2.15,87.8,24.38,1015.09,20.1,101.0,20.275,0
2024-06-26 13:10,29.7,33.4,2.36,86.1,24.12,1014.96,20.1,101.0,20.275,0
2024-06-26 13:20,28.8,33.4,2.19,88.9,24.19,1014.9,20.1,101.0,20.275,0
2024-06-26 13:30,30.0,33.4,1.88,93.5,24.03,1015.07,20.1,101.0,20.275,0
2024-06-26 13:40,27.1,33.4,1.57,96.3,24.3,1014.94,20.1,101.0,20.275,0
2024-06-26 13:50,29.5,33.4,1.32,96.0,24.27,1014.81,20.1,101.0,20.275,0
2024-06-26 14:00,27.8,33.4,1.39,96.6,24.3,1014.77,20.1,101.0,20.275,0
2024-06-26 14:10,29.0,33.4,1.18,99.5,24.18,1014.8,20.1,101.0,20.275,0
2024-06-26 14:20,29.2,33.4,1.25,118.0,24.43,1014.79,20.1,101.0,20.275,0
2024-06-26 14:30,30.1,33.4,0.78,125.6,24.53,1014.62,20.1,101.0,20.275,0
2024-06-26 14:40,30.9,33.4,0.68,151.3,24.85,1014.5,20.1,101.0,20.275,0
2024-06-26 14:50,33.1,33.4,0.91,170.9,24.56,1014.5,20.1,101.0,20.275,0
2024-06-26 15:00,29.1,33.4,1.13,171.2,24.02,1014.5,20.1,101.0,20.275,0
2024-06-26 15:10,29.2,33.4,1.28,169.3,23.94,1014.5,20.1,101.0,20.275,0
2024-06-26 15:20,31.0,33.4,1.05,173.4,23.82,1014.43,20.1,101.0,20.275,0
2024-06-26 15:30,32.1,33.4,0.88,170.9,23.95,1014.27,20.1,101.0,20.275,0
2024-06-26 15:40,32.7,33.4,1.15,167.7,23.92,1014.49,20.1,101.0,20.275,0
2024-06-26 15:50,32.7,33.4,1.44,170.2,23.68,1014.39,20.1,101.0,20.275,0
2024-06-26 16:00,31.6,33.4,1.2,168.0,23.64,1014.2,20.1,101.0,20.275,0
2024-06-26 16:10,31.7,33.4,1.21,167.7,23.72,1014.08,20.1,101.0,20.275,0
2024-06-26 16:20,33.6,33.4,1.31,174.2,23.57,1013.93,20.1,101.0,20.275,0
2024-06-26 16:30,35.4,33.4,1.44,177.5,23.54,1014.05,20.1,101.0,20.275,0
2024-06-26 16:40,34.1,33.4,1.67,185.1,23.41,1014.2,20.1,101.0,20.275,0
2024-06-26 16:50,33.1,33.4,1.57,175.3,23.34,1014.17,20.1,101.0,20.275,0
2024-06-26 17:00,32.2,33.4,1.74,175.2,23.29,1014.44,20.1,101.0,20.275,0
2024-06-26 17:10,30.8,33.4,1.97,182.0,23.2,1014.36,20.1,101.0,20.275,0
2024-06-26 17:20,34.5,33.4,2.12,181.3,23.1,1014.43,20.1,101.0,20.275,0
2024-06-26 17:30,33.3,33.4,2.09,187.6,22.97,1014.43,20.1,101.0,20.275,0
2024-06-26 17:40,34.4,33.4,2.0,191.5,22.86,1014.33,20.1,101.0,20.275,0
2024-06-26 17:50,33.7,33.4,1.94,199.9,22.73,1014.5,20.1,101.0,20.275,0
2024-06-26 18:00,33.2,33.4,2.3,206.4,22.63,1014.5,20.1,101.0,20.275,0
2024-06-26 18:10,32.2,33.4,2.52,208.0,22.6,1014.63,20.1,101.0,20.275,0
2024-06-26 18:20,33.4,33.4,2.98,208.4,22.52,1014.75,20.1,101.0,20.275,0
2024-06-26 18:30,32.6,33.4,3.02,208.6,22.5,1014.71,20.1,101.0,20.275,0
2024-06-26 18:40,29.9,33.4,2.65,209.3,22.45,1014.71,20.1,101.0,20.275,0
2024-06-26 18:50,31.1,33.4,2.1,208.4,22.4,1014.8,20.1,101.0,20.275,0
2024-06-26 19:00,32.6,33.4,1.86,209.2,22.32,1014.8,20.1,101.0,20.275,0
2024-06-26 19:10,31.2,33.4,2.03,206.2,22.18,1014.75,20.1,101.0,20.275,0
2024-06-26 19:20,31.2,33.4,2.86,205.6,22.23,1014.51,20.1,101.0,20.275,0
2024-06-26 19:30,30.6,33.4,2.72,191.7,22.3,1014.5,20.1,101.0,20.275,0
2024-06-26 19:40,32.2,33.4,3.03,203.1,22.3,1014.5,20.1,101.0,20.275,0
2024-06-26 19:50,30.8,33.4,2.74,208.9,22.13,1014.51,20.1,101.0,20.275,0
2024-06-26 20:00,29.9,33.4,2.76,199.3,22.11,1014.58,20.1,101.0,20.275,0
2024-06-26 20:10,28.0,33.4,2.51,197.2,22.09,1014.51,20.1,101.0,20.275,0
2024-06-26 20:20,28.5,33.4,2.11,207.7,22.1,1014.54,20.1,101.0,20.275,0
2024-06-26 20:30,27.3,33.4,1.27,222.7,22.0,1014.62,20.1,101.0,20.275,0
2024-06-26 20:40,27.6,33.4,0.35,167.3,21.95,1014.6,20.1,101.0,20.275,0
2024-06-26 20:50,30.1,33.4,0.25,106.3,21.75,1014.65,20.1,101.0,20.275,0
2024-06-26 21:00,25.6,33.4,0.47,217.2,21.95,1014.7,20.1,101.0,20.275,0
2024-06-26 21:10,24.2,33.4,0.86,313.3,21.31,1014.67,20.1,101.0,20.275,0
2024-06-26 21:20,24.6,33.4,0.2,212.1,21.0,1014.74,20.1,101.0,20.275,0
2024-06-26 21:30,22.9,33.4,0.47,307.8,21.02,1014.8,20.1,101.0,20.275,0
2024-06-26 21:40,23.0,33.4,0.59,182.3,21.27,1014.71,20.1,101.0,20.275,0
2024-06-26 21:50,22.6,33.4,0.26,237.6,21.06,1014.8,20.1,101.0,20.275,0
